SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22010,2544,0021000265,"Dec 01, 2010",MIA vs. DET,W,31,8,15,0.533,1,1,1.0,1,2,0.5,2,4,6,3,1,0,4,0,18,17,0
22010,2544,0021000250,"Nov 29, 2010",MIA vs. WAS,W,38,10,18,0.556,1,1,1.0,9,11,0.818,1,5,6,5,1,1,7,3,30,3,0
22010,2544,0021000239,"Nov 27, 2010",MIA @ DAL,L,36,5,19,0.263,0,4,0.0,13,15,0.867,2,6,8,4,1,0,5,3,23,-14,0
22010,2544,0021000226,"Nov 26, 2010",MIA vs. PHI,W,41,5,15,0.333,1,5,0.2,9,11,0.818,1,7,8,6,2,1,2,1,20,11,0
22010,2544,0021000213,"Nov 24, 2010",MIA @ ORL,L,41,9,18,0.5,1,3,0.333,6,8,0.75,1,5,6,4,1,0,3,3,25,-15,0
22010,2544,0021000196,"Nov 22, 2010",MIA vs. IND,L,42,6,14,0.429,2,8,0.25,11,15,0.733,0,5,5,6,1,0,6,3,25,-1,0
22010,2544,0021000185,"Nov 20, 2010",MIA @ MEM,L,42,11,23,0.478,2,4,0.5,5,6,0.833,0,3,3,11,1,0,4,2,29,-1,0
22010,2544,0021000175,"Nov 19, 2010",MIA vs. CHA,W,39,12,25,0.48,2,5,0.4,6,7,0.857,0,2,2,5,2,0,4,1,32,4,0
22010,2544,0021000158,"Nov 17, 2010",MIA vs. PHX,W,23,9,15,0.6,0,2,0.0,2,3,0.667,3,5,8,9,3,0,3,5,20,24,0
22010,2544,0021000133,"Nov 13, 2010",MIA vs. TOR,W,39,8,21,0.381,0,1,0.0,7,11,0.636,1,1,2,11,2,0,3,0,23,11,0
22010,2544,0021000118,"Nov 11, 2010",MIA vs. BOS,L,44,9,21,0.429,0,5,0.0,17,22,0.773,0,10,10,9,3,0,4,3,35,0,0
22010,2544,0021000103,"Nov 09, 2010",MIA vs. UTA,L,47,5,18,0.278,0,1,0.0,10,11,0.909,2,9,11,14,1,3,2,3,20,4,0
22010,2544,0021000082,"Nov 06, 2010",MIA vs. NJN,W,34,9,16,0.563,2,4,0.5,3,5,0.6,0,3,3,9,2,0,4,1,23,11,0
22010,2544,0021000075,"Nov 05, 2010",MIA @ NOH,L,41,6,16,0.375,1,2,0.5,7,8,0.875,0,7,7,10,3,1,3,0,20,-6,0
22010,2544,0021000050,"Nov 02, 2010",MIA vs. MIN,W,32,7,12,0.583,0,2,0.0,6,8,0.75,0,0,0,12,2,1,1,0,20,32,0
22010,2544,0021000040,"Oct 31, 2010",MIA @ NJN,W,29,5,12,0.417,0,4,0.0,10,12,0.833,0,7,7,7,2,0,5,3,20,18,0
22010,2544,0021000025,"Oct 29, 2010",MIA vs. ORL,W,30,6,13,0.462,2,3,0.667,1,2,0.5,0,6,6,7,0,0,3,4,15,13,0
22010,2544,0021000006,"Oct 27, 2010",MIA @ PHI,W,38,5,12,0.417,0,2,0.0,6,6,1.0,0,6,6,7,2,1,9,1,16,6,0
22010,2544,0021000001,"Oct 26, 2010",MIA @ BOS,L,43,10,21,0.476,3,6,0.5,8,12,0.667,0,4,4,3,1,2,8,1,31,1,0
